file,page,status,Nombre,Gestora,Depositaria,N_Registro
Boletin_completo_15-05-2012_al_21-05-2012.pdf,3,NUEVAS_INSCRIPCIONES,"BANKIA GARANTIZADO EURO STOXX 2016, FI","BANKIA FONDOS, S.G.I.I.C., S.A.","BANKIA, S.A",4480
Boletin_completo_15-05-2012_al_21-05-2012.pdf,3,NUEVAS_INSCRIPCIONES,CX GARANTIT 6 FI,"CATALUNYACAIXA INVERSIO, S.G.I.I.C., S.A.","CATALUNYA BANC, S.A.",4481
Boletin_completo_15-05-2012_al_21-05-2012.pdf,3,NUEVAS_INSCRIPCIONES,"IBERCAJA BP HIGH YIELD 2015, FI","IBERCAJA GESTION, SGIIC, S.A.","IBERCAJA BANCO, S.A.",4482
Boletin_completo_15-05-2012_al_21-05-2012.pdf,3,BAJAS,"SEGURFONDO GLOBAL MACRO, FI",,,4193
Boletin_completo_15-05-2012_al_21-05-2012.pdf,3,BAJAS,"BK BOLSA ESPAÑA, FI",,,1000
Boletin_completo_15-05-2012_al_21-05-2012.pdf,4,BAJAS,"CANTABRIA RENTA FIJA CORTO PLAZO, FI",,,129
Boletin_completo_15-05-2012_al_21-05-2012.pdf,4,BAJAS,"AMUNDI ESTRATEGIA BOLSA, FI",,,41
Boletin_completo_22-05-2012_al_28-05-2012.pdf,12,NUEVAS_INSCRIPCIONES,"GESCONSULT TALENTO, FI","GESCONSULT, S.A., S.G.I.I.C.","BANCO INVERSIS, S.A.",4483
Boletin_completo_22-05-2012_al_28-05-2012.pdf,12,NUEVAS_INSCRIPCIONES,"UNNIM GARANTIT 9, FI","UNNIM GESFONS, S.G.I.I.C., S.A.","ACA, S.A. SOCIEDAD DE VALORES",4484
Boletin_completo_22-05-2012_al_28-05-2012.pdf,12,BAJAS,"CANTABRIA BOLSA EURO, FI",,,2381
Boletin_completo_22-05-2012_al_28-05-2012.pdf,12,BAJAS,"BK BOLSA EUROPA, FI",,,2381
Boletin_completo_22-05-2012_al_28-05-2012.pdf,12,BAJAS,"CANTABRIA ACCIONES, FI",,,59
Boletin_completo_22-05-2012_al_28-05-2012.pdf,12,BAJAS,"CANTABRIA RENTA 20, FI",,,461
Boletin_completo_22-05-2012_al_28-05-2012.pdf,12,BAJAS,"BANCAJA RENTA VARIABLE MIXTA, FI",,,462
Boletin_completo_22-05-2012_al_28-05-2012.pdf,12,BAJAS,"BANKINTER GESTION AMBIENTAL, FI",,,279
Boletin_completo_22-05-2012_al_28-05-2012.pdf,12,BAJAS,"FONDO BANKINTER INVERSION CONSERVADORA, FI",,,2901
Boletin_completo_22-05-2012_al_28-05-2012.pdf,12,BAJAS,"SANTANDER GARANTIA ACTIVA CONSERVADOR 3, FI",,,2883
Boletin_completo_22-05-2012_al_28-05-2012.pdf,12,BAJAS,"FONDO SUPERSELECCION DIVIDENDO 2, FI",,,3465
Boletin_completo_22-05-2012_al_28-05-2012.pdf,12,BAJAS,"SANTANDER PREMIER DOLAR, FI",,,3304
Boletin_completo_22-05-2012_al_28-05-2012.pdf,12,BAJAS,"SANTANDER DOLAR 90, FI",,,3899
Boletin_completo_29-05-2012_al_04-06-2012.pdf,7,NUEVAS_INSCRIPCIONES,"BBVA SOLIDEZ XVIII, FI","BBVA ASSET MANAGEMENT, S.A., SGIIC","BANCO DEPOSITARIO BBVA, S.A.",4485
Boletin_completo_29-05-2012_al_04-06-2012.pdf,7,NUEVAS_INSCRIPCIONES,"SANTANDER 100 POR 100 12, FI","SANTANDER ASSET MANAGEMENT, S.A., SGIIC","SANTANDER INVESTMENT, S.A.",4486
Boletin_completo_29-05-2012_al_04-06-2012.pdf,7,NUEVAS_INSCRIPCIONES,"BMN INTERES GARANTIZADO 7, FI","AHORRO CORPORACION GESTION, S.G.I.I.C., S.A.",CONFEDERACION ESPAÑOLA DE CAJAS DE AHORROS,4487
Boletin_completo_29-05-2012_al_04-06-2012.pdf,7,NUEVAS_INSCRIPCIONES,"KUTXABANK HORIZONTE 2017 III, FI","VITALGESTION, S.A., S.G.I.I.C.","KUTXABANK, S.A",4488
Boletin_completo_29-05-2012_al_04-06-2012.pdf,7,NUEVAS_INSCRIPCIONES,"KUTXABANK HORIZONTE 2017 II, FI","KUTXAGEST, S.A., S.G.I.I.C.","KUTXABANK, S.A",4489
Boletin_completo_29-05-2012_al_04-06-2012.pdf,7,BAJAS,"FONDO BANKINTER INVERSION MODERADA, FI",,,776
Boletin_completo_29-05-2012_al_04-06-2012.pdf,7,BAJAS,"PLUSMADRID 2, FI",,,2946
Boletin_completo_05-06-2012_al_11-06-2012.pdf,8,NUEVAS_INSCRIPCIONES,"BBVA FON-PLAZO 2016 B, FI","BBVA ASSET MANAGEMENT, S.A., SGIIC","BANCO DEPOSITARIO BBVA, S.A.",4490
Boletin_completo_05-06-2012_al_11-06-2012.pdf,8,NUEVAS_INSCRIPCIONES,BBVA BONOS,BBVA ASSET,BANCO DEPOSITARIO,4491
Boletin_completo_05-06-2012_al_11-06-2012.pdf,9,NUEVAS_INSCRIPCIONES,"PATRIMONIO, FI","MANAGEMENT, S.A., SGIIC","BBVA, S.A.",4492
Boletin_completo_05-06-2012_al_11-06-2012.pdf,9,NUEVAS_INSCRIPCIONES,"IBERCAJA OBJETIVO 2016, FI","IBERCAJA GESTION, SGIIC, S.A.","IBERCAJA BANCO, S.A.",4493
Boletin_completo_05-06-2012_al_11-06-2012.pdf,9,NUEVAS_INSCRIPCIONES,"FONDO 3 RENTA FIJA 2015, FI","AHORRO CORPORACION GESTION, S.G.I.I.C., S.A.","BANCO GRUPO CAJATRES, S.A.",4494
Boletin_completo_05-06-2012_al_11-06-2012.pdf,9,NUEVAS_INSCRIPCIONES,"BANKINTER RENTA FIJA 2014 V GARANTIZADO, FI","BANKINTER GESTION DE ACTIVOS, S.A., S.G.I.I.C.","BANKINTER, S.A.",4495
Boletin_completo_05-06-2012_al_11-06-2012.pdf,9,NUEVAS_INSCRIPCIONES,"LIBERBANK CAMPEONES GARANTIZADO, FI","LIBERBANK GESTION, S.G.I.I.C., S.A.","LIBERBANK, S.A.",4496
Boletin_completo_05-06-2012_al_11-06-2012.pdf,9,NUEVAS_INSCRIPCIONES,"ATL CAPITAL QUANT 5, FI","ATL 12 CAPITAL GESTION S.G.I.I.C, S.A.","BANKINTER, S.A.",4497
Boletin_completo_05-06-2012_al_11-06-2012.pdf,9,BAJAS,"PLUSMADRID 50, FI",,,1710
Boletin_completo_05-06-2012_al_11-06-2012.pdf,9,BAJAS,"PLUSMADRID VALOR, FI",,,98
Boletin_completo_05-06-2012_al_11-06-2012.pdf,9,BAJAS,"FONSMANLLEU BORSA, FI",,,548
Boletin_completo_05-06-2012_al_11-06-2012.pdf,9,BAJAS,"BANKINTER LONG SHORT, FI",,,2703
Boletin_completo_05-06-2012_al_11-06-2012.pdf,9,BAJAS,"MIRABAUD FUNDS FIXED INCOME, FI",,,2666
Boletin_completo_05-06-2012_al_11-06-2012.pdf,9,BAJAS,"VENTURE BOLSA EUROPEA, FI",,,2663
Boletin_completo_05-06-2012_al_11-06-2012.pdf,9,BAJAS,"VENTURE BOLSA AMERICANA, FI",,,2667
Boletin_completo_05-06-2012_al_11-06-2012.pdf,9,BAJAS,"ALTAE CASH, FI",,,2737
Boletin_completo_05-06-2012_al_11-06-2012.pdf,9,BAJAS,"ARCALIA INTERES, FI",,,199
Boletin_completo_05-06-2012_al_11-06-2012.pdf,9,BAJAS,"FONDO BANKINTER INVERSION DINAMICA, FI",,,2947
Boletin_completo_12-06-2012_al_18-06-2012.pdf,4,NUEVAS_INSCRIPCIONES,"SEGURFONDO ETICO CARTERA FLEXIBLE, FI","INVERSEGUROS GESTION, S.A., S.G.I.I.C.","INVERSEGUROS, SOCIEDAD DE VALORES, S.A.",4498
Boletin_completo_12-06-2012_al_18-06-2012.pdf,4,NUEVAS_INSCRIPCIONES,JPMORGAN RV CRECIMIENTO FI,"JPMORGAN GESTION, SGIIC, S.A.","BNP PARIBAS SECURITIES SERVICES, SUCURSAL EN ESPAÑA",4499
Boletin_completo_12-06-2012_al_18-06-2012.pdf,4,NUEVAS_INSCRIPCIONES,"BANESTO GARANTIA I, FI","SANTANDER ASSET MANAGEMENT, S.A., SGIIC","BANCO ESPAÑOL DE CREDITO, S.A.",4500
Boletin_completo_12-06-2012_al_18-06-2012.pdf,4,BAJAS,"BANKINTER FONDTESORO LARGO PLAZO, FI",,,1042
Boletin_completo_12-06-2012_al_18-06-2012.pdf,4,BAJAS,"ING DIRECT FONDO NARANJA MIXTO EUROPEO, FI",,,2241
Boletin_completo_12-06-2012_al_18-06-2012.pdf,4,BAJAS,"BANKINTER CORPORATIVO, FI",,,2874
Boletin_completo_12-06-2012_al_18-06-2012.pdf,4,BAJAS,"FONCAIXA PRIVADA FONDTESORO LARGO PLAZO, FI",,,197
Boletin_completo_12-06-2012_al_18-06-2012.pdf,4,BAJAS,"FONCAIXA FONDANDALUCIA, FI",,,2661
Boletin_completo_19-06-2012_al_25-06-2012.pdf,4,NUEVAS_INSCRIPCIONES,"CONSULNOR RENTA FIJA FEBRERO 2014, FI","CONSULNOR GESTION, S.G.I.I.C., S.A","BANKINTER, S.A.",4501
Boletin_completo_19-06-2012_al_25-06-2012.pdf,4,BAJAS,"MADRID DEUDA FONDTESORO LARGO PLAZO, FI",,,439
Boletin_completo_19-06-2012_al_25-06-2012.pdf,4,BAJAS,"MADRID DEUDA ELECCION, FI",,,2729
Boletin_completo_19-06-2012_al_25-06-2012.pdf,4,BAJAS,"BANCAJA GARANTIZADO 16, FI",,,1024
Boletin_completo_19-06-2012_al_25-06-2012.pdf,4,BAJAS,"FONMIX LAIETANA, FI",,,982
Boletin_completo_19-06-2012_al_25-06-2012.pdf,4,BAJAS,"DWS VAR 2, FI",,,707
Boletin_completo_19-06-2012_al_25-06-2012.pdf,4,BAJAS,"DWS VAR 4, FI",,,708
Boletin_completo_26-06-2012_al_02-07-2012.pdf,4,NUEVAS_INSCRIPCIONES,"SANTANDER 95 ESPAÑA 2, FI","SANTANDER ASSET MANAGEMENT, S.A., SGIIC","SANTANDER INVESTMENT, S.A.",4502
Boletin_completo_26-06-2012_al_02-07-2012.pdf,4,BAJAS,"DWS EUROPA BOLSA, FI",,,876
Boletin_completo_26-06-2012_al_02-07-2012.pdf,4,BAJAS,"MADRID BOLSA, FI",,,463
Boletin_completo_03-07-2012_al_09-07-2012.pdf,11,NUEVAS_INSCRIPCIONES,"EUROVALOR AHORRO GARANTIZADO V, FI","POPULAR GESTION, S.A., S.G.I.I.C.","BANCO POPULAR ESPAÑOL, S.A.",4503
Boletin_completo_03-07-2012_al_09-07-2012.pdf,11,NUEVAS_INSCRIPCIONES,"CX GARANTIT 7, FI","CATALUNYACAIXA INVERSIO, S.G.I.I.C., S.A.","CATALUNYA BANC, S.A.",4505
Boletin_completo_03-07-2012_al_09-07-2012.pdf,11,NUEVAS_INSCRIPCIONES,"ATL CAPITAL QUANT 25, FI","S.G.I.I.C, S.A.",ATL 12 CAPITAL GESTION,4504
Boletin_completo_03-07-2012_al_09-07-2012.pdf,11,BAJAS,"BNP PARIBAS FONDO SOLIDARIDAD, FI",,,2016
Boletin_completo_03-07-2012_al_09-07-2012.pdf,11,BAJAS,"CAJA SEGOVIA BOLSA GARANTIZADO 2, FI",,,3464
Boletin_completo_03-07-2012_al_09-07-2012.pdf,11,BAJAS,"BANCA CIVICA GARANTIZADO IBEX, FI",,,483
Boletin_completo_03-07-2012_al_09-07-2012.pdf,11,BAJAS,"CAJARIOJA AHORRO GARANTIZADO 2, FI",,,3986
Boletin_completo_03-07-2012_al_09-07-2012.pdf,11,BAJAS,"BANCA CIVICA GARANTIZADO, FI",,,2958
Boletin_completo_03-07-2012_al_09-07-2012.pdf,11,BAJAS,"CCM CRECIMIENTO, FI",,,3578
Boletin_completo_03-07-2012_al_09-07-2012.pdf,11,BAJAS,"BANCA CIVICA AHORRO 11-2011, FI",,,3106
Boletin_completo_03-07-2012_al_09-07-2012.pdf,11,BAJAS,"CAIXA GALICIA IBEXPLUS, FI",,,3112
Boletin_completo_03-07-2012_al_09-07-2012.pdf,11,BAJAS,"RENTACASER, FI",,,733
Boletin_completo_03-07-2012_al_09-07-2012.pdf,11,BAJAS,"CAJASUR HISPANIA, FI",,,2590
Boletin_completo_03-07-2012_al_09-07-2012.pdf,11,BAJAS,"AHORRO CORPORACION DINAMICO, FI",,,2714
Boletin_completo_03-07-2012_al_09-07-2012.pdf,11,BAJAS,"CCM RENTA FIJA, FI",,,3619
Boletin_completo_03-07-2012_al_09-07-2012.pdf,11,BAJAS,"BG MIXTO 25, FI",,,1725
Boletin_completo_03-07-2012_al_09-07-2012.pdf,11,BAJAS,"BG IZARBE, FI",,,193
Boletin_completo_03-07-2012_al_09-07-2012.pdf,11,BAJAS,"BG MIXTO 50, FI",,,1935
Boletin_completo_03-07-2012_al_09-07-2012.pdf,11,BAJAS,"BG FONCARTERA 1, FI",,,2498
Boletin_completo_10-07-2012_al_16-07-2012.pdf,15,NUEVAS_INSCRIPCIONES,"FONCAIXA RENTAS TRIMESTRALES 2, FI","INVERCAIXA GESTION, S.A., SGIIC",CONFEDERACION ESPAÑOLA DE CAJAS DE AHORROS,4506
Boletin_completo_10-07-2012_al_16-07-2012.pdf,15,BAJAS,"BANKINTER BOLSA GLOBAL, FI",,,1866
Boletin_completo_10-07-2012_al_16-07-2012.pdf,15,BAJAS,"BBVA SOLIDEZ II BP, FI",,,2198
Boletin_completo_10-07-2012_al_16-07-2012.pdf,15,BAJAS,"BBVA PLAN RENTAS 2012 B, FI",,,4130
Boletin_completo_10-07-2012_al_16-07-2012.pdf,15,BAJAS,"BBVA PLAN RENTAS 2012 D, FI",,,3750
Boletin_completo_10-07-2012_al_16-07-2012.pdf,15,BAJAS,"BBVA FON-PLAZO 2012 C, FI",,,3686
Boletin_completo_10-07-2012_al_16-07-2012.pdf,15,BAJAS,"BBVA FON-PLAZO 2012, FI",,,3787
Boletin_completo_17-07-2012_al_23-07-2012.pdf,6,NUEVAS_INSCRIPCIONES,"BBVA FON-PLAZO 2015 B, FI","BBVA ASSET MANAGEMENT, S.A., SGIIC","BANCO DEPOSITARIO BBVA, S.A.",4507
Boletin_completo_17-07-2012_al_23-07-2012.pdf,6,NUEVAS_INSCRIPCIONES,"UNNIM GARANTIT 10, FI","UNNIM GESFONS, S.G.I.I.C., S.A.","ACA, S.A. SOCIEDAD DE VALORES",4508
Boletin_completo_17-07-2012_al_23-07-2012.pdf,6,BAJAS,"BG BRIC GARANTIZADO, FI",,,3584
Boletin_completo_17-07-2012_al_23-07-2012.pdf,6,BAJAS,"ALTAE DEUDA SOBERANA CP, FI",,,4078
Boletin_completo_17-07-2012_al_23-07-2012.pdf,6,BAJAS,"ALTAE PLUS, FI",,,3278
Boletin_completo_17-07-2012_al_23-07-2012.pdf,6,BAJAS,"MADRID BOLSA OPORTUNIDAD ELECCION, FI",,,2722
Boletin_completo_17-07-2012_al_23-07-2012.pdf,6,BAJAS,"FONDESPAÑA DOLAR GARANTIZADO 2, FI",,,2879
Boletin_completo_17-07-2012_al_23-07-2012.pdf,6,BAJAS,"PSN, RENTA FIJA, FI",,,2259
Boletin_completo_17-07-2012_al_23-07-2012.pdf,6,BAJAS,"P.S.N., PLAN DE INVERSION, FI",,,1913
Boletin_completo_17-07-2012_al_23-07-2012.pdf,6,BAJAS,"PREVISION SANITARIA NACIONAL-PLAN DE AHORRO, FI",,,70
Boletin_completo_24-07-2012_al_30-07-2012.pdf,6,NUEVAS_INSCRIPCIONES,"FONCAIXA DP ESPAÑA 2014, FI","INVERCAIXA GESTION, S.A., SGIIC",CONFEDERACION ESPAÑOLA DE CAJAS DE AHORROS,4509
Boletin_completo_24-07-2012_al_30-07-2012.pdf,6,NUEVAS_INSCRIPCIONES,"IBERCAJA RENTA FIJA 2016, FI","IBERCAJA GESTION, SGIIC, S.A.","IBERCAJA BANCO, S.A.",4510
Boletin_completo_24-07-2012_al_30-07-2012.pdf,6,BAJAS,"ACCION IBEX TOP DIVIDENDO ETF, FI COTIZADO (EN LIQUIDACION)",,,3939
Boletin_completo_24-07-2012_al_30-07-2012.pdf,6,BAJAS,"FTSE4GOOD IBEX ETF, FI COTIZADO (EN LIQUIDACION)",,,4066
Boletin_completo_24-07-2012_al_30-07-2012.pdf,6,BAJAS,"BANCAJA SMALL & MID CAPS, FI",,,3247
Boletin_completo_24-07-2012_al_30-07-2012.pdf,6,BAJAS,"CM EURO TOP IDEAS, FI",,,3861
Boletin_completo_24-07-2012_al_30-07-2012.pdf,6,BAJAS,"BANCAJA RENTA VARIABLE EURO, FI",,,1615
Boletin_completo_24-07-2012_al_30-07-2012.pdf,6,BAJAS,"RENTA 4 ACCURATE DURACION FLEXIBLE, FI",,,4255
